county_fips,county_name,type,total_2012,obama,romney,total_2016,clinton,trump,r_d_change,median_age,prop_white,prop_college,Winner
19023,Butler,County,7545,3329,4106,7513,2157,4921,0.2649135401883918,43.7,0.97,0.157,Trump
19025,Calhoun,County,5230,2238,2891,5159,1398,3468,0.2763839539359644,45.4,0.9490000000000001,0.184,Trump
19027,Carroll,County,10674,4947,5601,10544,3309,6638,0.2544542060849858,42,0.956,0.214,Trump
19029,Cass,County,7205,2858,4217,7125,1951,4761,0.2057669503390677,44.6,0.958,0.198,Trump
19031,Cedar,County,9649,4972,4529,9541,3599,5295,0.2236706381627447,42.2,0.9590000000000001,0.22,Trump
19033,Cerro Gordo,County,23824,13316,10128,22965,9862,11621,0.2104094589000665,44.3,0.9159999999999999,0.21899999999999997,Trump
19035,Cherokee,County,6415,2634,3662,6258,1679,4192,0.2413165800931472,46.5,0.9420000000000001,0.192,Trump
19037,Chickasaw,County,6484,3554,2836,6435,2266,3742,0.34010474411461455,44.2,0.9640000000000001,0.145,Trump
19039,Clarke,County,4430,2189,2124,4454,1465,2713,0.2948702614435397,39.7,0.855,0.154,Trump
19041,Clay,County,8502,3385,4951,8617,2249,5877,0.23683624523547314,41.7,0.9420000000000001,0.209,Trump
19043,Clayton,County,9138,4806,4164,9129,3237,5317,0.2981014016144319,45.9,0.9620000000000001,0.153,Trump
19045,Clinton,County,25000,15141,9432,23067,10095,11276,0.27955868209996965,42.2,0.917,0.19399999999999998,Trump
19047,Crawford,County,6752,3066,3595,6935,1991,4617,0.30031181980953814,37.9,0.682,0.11699999999999999,Trump
19049,Dallas,County,38116,16576,20988,38252,15701,19339,-0.0206457769650749,35,0.865,0.474,Trump
19051,Davis,County,3773,1520,2138,3882,977,2723,0.28597277245670144,37.6,0.972,0.166,Trump
19053,Decatur,County,3833,1791,1947,3734,1201,2296,0.2525520139079186,36.8,0.9309999999999999,0.201,Trump
19055,Delaware,County,9378,4616,4636,9241,2957,5694,0.29404741620725594,43.2,0.973,0.151,Trump
19057,Des Moines,County,20385,11888,8136,19103,8212,9529,0.2529989555734619,42.2,0.884,0.196,Trump
19059,Dickinson,County,10159,4095,5912,10354,3056,6753,0.17820388676904134,48.8,0.9640000000000001,0.29,Trump
19061,Dubuque,County,50894,28768,21280,49721,22850,23460,0.1593977856177321,38.5,0.9179999999999999,0.292,Trump
19063,Emmet,County,4687,2099,2507,4753,1357,3124,0.284715915668637,42.5,0.883,0.175,Trump
19065,Fayette,County,10366,5732,4492,9975,3689,5620,0.3132058005325875,43.1,0.9440000000000001,0.196,Trump
19067,Floyd,County,8257,4680,3472,8060,3179,4375,0.2946872057726191,44.5,0.932,0.19699999999999998,Trump
19069,Franklin,County,5186,2266,2823,4968,1493,3163,0.2287468180466051,42.5,0.862,0.16699999999999998,Trump
19071,Fremont,County,3668,1637,1972,3595,963,2407,0.3103385594010826,46.3,0.953,0.214,Trump
19073,Greene,County,4846,2375,2380,4821,1691,2820,0.2331520005122725,45,0.953,0.18,Trump
19075,Grundy,County,6962,2635,4215,6872,1856,4527,0.16173241635366978,42.5,0.972,0.251,Trump
19077,Guthrie,County,5888,2569,3171,5750,1732,3628,0.22749728260869562,45.9,0.9570000000000001,0.205,Trump
19079,Hamilton,County,7927,3782,3991,7694,2726,4463,0.19939474675480565,43,0.902,0.22,Trump
19081,Hancock,County,5925,2521,3317,5871,1587,3977,0.27273968379225066,44.2,0.941,0.19899999999999998,Trump
19083,Hardin,County,8898,4075,4670,8533,2787,5254,0.222243896654236,44.4,0.927,0.204,Trump
19085,Harrison,County,7322,3136,4065,7465,2131,4902,0.24432102611970677,44,0.965,0.174,Trump
19087,Henry,County,9697,4460,5035,9404,2904,5779,0.24642428010224038,40.7,0.889,0.188,Trump
19089,Howard,County,4645,2768,1795,4559,1677,2611,0.41434204005325703,42.1,0.968,0.132,Trump
19091,Humboldt,County,5158,1972,3099,5087,1252,3568,0.23678261910839793,43.3,0.9440000000000001,0.19899999999999998,Trump
19093,Ida,County,3663,1321,2286,3612,792,2655,0.2523354674517465,44.7,0.961,0.19,Trump
19095,Iowa,County,8866,4144,4569,8904,3084,5205,0.1902716121371021,41.8,0.958,0.18600000000000003,Trump
19097,Jackson,County,10242,5907,4177,10310,3837,5824,0.36163783102650104,44.6,0.9590000000000001,0.165,Trump
19099,Jasper,County,19515,10257,8877,19034,7109,10560,0.25202196934374566,42.6,0.946,0.179,Trump
19101,Jefferson,County,8530,4798,3436,8156,3710,3748,0.16433089341659446,41.1,0.812,0.331,Trump
19103,Johnson,County,75977,50666,23698,76940,50200,21044,-0.023995107982807573,29.9,0.8029999999999999,0.524,Clinton
19105,Jones,County,10449,5534,4721,10133,3787,5720,0.2685693427004532,43.8,0.946,0.16699999999999998,Trump
19107,Keokuk,County,5266,2303,2843,4985,1342,3390,0.3082878715904645,44.1,0.97,0.17,Trump
19109,Kossuth,County,8923,3850,4937,8607,2543,5653,0.23951378238154689,45.9,0.9570000000000001,0.195,Trump
19111,Lee,County,18911,10714,7785,16151,6215,8803,0.31512115737115987,43.4,0.91,0.146,Trump
19113,Linn,County,118453,68581,47622,117098,58935,48390,0.08688660049221195,37.2,0.877,0.322,Clinton
19115,Louisa,County,4968,2452,2420,5008,1648,3069,0.2901872302223045,40.7,0.79,0.133,Trump
19117,Lucas,County,4323,1987,2254,4354,1239,2877,0.31444312296525057,45.5,0.973,0.165,Trump
19119,Lyon,County,6509,1423,4978,6377,920,5192,0.12374063410060343,38.2,0.9620000000000001,0.213,Trump
19121,Madison,County,8458,3630,4638,8636,2678,5360,0.1913833342223039,40.9,0.9640000000000001,0.225,Trump
19123,Mahaska,County,10883,4213,6448,10632,2619,7432,0.24732382505847303,39.9,0.943,0.239,Trump
19125,Marion,County,17687,7507,9828,17816,5482,10962,0.17636235990962845,39.2,0.9490000000000001,0.254,Trump
19127,Marshall,County,19064,10257,8472,17980,7652,9146,0.1767243013055491,38.7,0.736,0.195,Trump
19129,Mills,County,7212,2848,4216,7698,2090,5067,0.19703996413702113,42.8,0.9470000000000001,0.239,Trump
19131,Mitchell,County,5586,2831,2643,5417,1888,3190,0.27401000721694,43.7,0.9670000000000001,0.157,Trump
19133,Monona,County,4742,2101,2557,4572,1247,3120,0.3135055845771282,47,0.9540000000000001,0.166,Trump
19135,Monroe,County,3830,1731,2026,3865,1056,2638,0.33229086094325794,43.2,0.9520000000000001,0.154,Trump
19137,Montgomery,County,5025,1922,3001,5044,1314,3436,0.20597149068298476,45.2,0.9440000000000001,0.155,Trump
19139,Muscatine,County,19865,11323,8168,19434,8368,9584,0.22139280111940118,38,0.785,0.205,Trump
19141,O'Brien,County,7341,1969,5266,7406,1315,5752,0.14998745756789833,43.4,0.934,0.2,Trump
19143,Osceola,County,3194,912,2230,3213,552,2531,0.20328654665094315,44.3,0.91,0.166,Trump
19145,Page,County,7079,2613,4348,7044,1807,4893,0.19301223580490448,44,0.9179999999999999,0.21899999999999997,Trump
19147,Palo Alto,County,4887,2139,2660,4703,1398,3081,0.2512473154181809,42.6,0.9490000000000001,0.221,Trump
19149,Plymouth,County,12950,4164,8597,13190,2885,9680,0.172846399957848,41.5,0.934,0.195,Trump
19151,Pocahontas,County,4032,1523,2396,3865,963,2702,0.23341745980410272,47.3,0.9390000000000001,0.16899999999999998,Trump
19153,Polk,County,228882,128465,96096,231555,119804,93492,0.027790467005864364,35,0.7909999999999999,0.35600000000000004,Clinton
19155,Pottawattamie,County,42301,19644,21860,42680,15355,24447,0.1606407106015582,39.3,0.887,0.207,Trump
19157,Poweshiek,County,9975,5357,4424,9833,4304,4946,0.15882418341185006,41,0.922,0.22899999999999998,Trump
19159,Ringgold,County,2599,1186,1368,2707,753,1824,0.3256139974839006,46,0.9620000000000001,0.193,Trump
19161,Sac,County,5291,2122,3094,5212,1270,3703,0.2830991839050166,45.9,0.9570000000000001,0.193,Trump
19163,Scott,County,90263,50652,38251,86220,40440,39149,0.12241408828475313,37.7,0.81,0.319,Clinton
19165,Shelby,County,6483,2469,3911,6370,1662,4362,0.20143396410997388,47,0.951,0.21100000000000002,Trump
19167,Sioux,County,17308,2700,14407,18194,2300,14785,0.00982281610170277,33.3,0.88,0.26899999999999996,Trump
19169,Story,County,47150,26192,19668,50667,25709,19458,0.014992725776215285,25.8,0.85,0.503,Clinton
19171,Tama,County,9017,4768,4098,8752,3196,4971,0.27711487837618926,43.2,0.8290000000000001,0.163,Trump
19173,Taylor,County,2995,1262,1683,3029,758,2111,0.3061144606037023,43.4,0.909,0.136,Trump
19175,Union,County,5957,3043,2813,5832,1922,3525,0.3134728643987903,40.3,0.948,0.16399999999999998,Trump
19177,Van Buren,County,3569,1402,2064,3561,845,2527,0.2868530999844286,44.8,0.9690000000000001,0.127,Trump
19179,Wapello,County,15770,8663,6789,15149,5594,8715,0.32485342700052444,39.5,0.846,0.17600000000000002,Trump
19181,Warren,County,26072,12551,13052,27300,10411,14814,0.14206603409886626,38.2,0.9490000000000001,0.28800000000000003,Trump
19183,Washington,County,11004,5115,5562,10929,3943,6173,0.16342269369668982,41.2,0.9179999999999999,0.209,Trump
19185,Wayne,County,2900,1251,1583,2940,719,2069,0.34470091484869814,43.9,0.966,0.131,Trump
19187,Webster,County,18292,9537,8469,17430,6305,10056,0.27358985158088855,39.5,0.8859999999999999,0.20600000000000002,Trump
19189,Winnebago,County,5918,2903,2906,5787,1931,3447,0.26145954856922843,42.8,0.9279999999999999,0.21600000000000003,Trump
19191,Winneshiek,County,11084,6256,4622,11362,5254,5344,0.15534084472220297,40.6,0.953,0.276,Trump
19193,Woodbury,County,45019,22302,21841,43718,16210,24727,0.20505690111143998,35.3,0.752,0.217,Trump
19195,Worth,County,4172,2350,1744,4257,1530,2453,0.3620734311385162,44.6,0.95,0.153,Trump
19197,Wright,County,6278,2836,3349,6026,1896,3800,0.23425023369582398,44.4,0.873,0.17,Trump
20001,Allen,County,5310,1869,3316,5454,1433,3651,0.13416929263547822,41.7,0.909,0.183,Trump
20003,Anderson,County,3315,944,2276,3350,672,2435,0.12445870196528663,42,0.9520000000000001,0.192,Trump
20005,Atchison,County,6674,2567,3917,6575,1989,4049,0.11103049003510587,36.6,0.885,0.19899999999999998,Trump
20007,Barber,County,2314,482,1772,2252,286,1850,0.13701755167019503,44.3,0.929,0.187,Trump
20009,Barton,County,10341,2297,7874,10337,1839,7888,0.04586990792087897,40.1,0.823,0.16699999999999998,Trump
20011,Bourbon,County,6254,1996,4102,6093,1336,4424,0.17006661116829425,38.1,0.9079999999999999,0.217,Trump
20013,Brown,County,3993,1076,2829,4036,863,2906,0.0671759697409019,42.9,0.835,0.201,Trump
20015,Butler,County,26085,7282,18157,27657,6573,19073,0.03505887647796241,38,0.899,0.28600000000000003,Trump
20017,Chase,County,1271,358,875,1369,316,969,0.07022417828975769,46.2,0.9209999999999999,0.243,Trump
20019,Chautauqua,County,1630,280,1304,1481,197,1236,0.07333214583083059,49,0.867,0.183,Trump
20021,Cherokee,County,8571,2930,5456,8620,2005,6182,0.18985602992446604,41.7,0.888,0.185,Trump
20023,Cheyenne,County,1426,233,1159,1407,181,1173,0.05567733362839189,48.5,0.907,0.24600000000000002,Trump
20025,Clark,County,1017,174,805,1005,120,825,0.08104022659563537,44.5,0.8190000000000001,0.28800000000000003,Trump
20027,Clay,County,3686,834,2788,3820,677,2891,0.0494672071770077,42,0.9470000000000001,0.25,Trump
20029,Cloud,County,4058,974,2954,3930,761,2919,0.06118432850888578,41.5,0.935,0.20199999999999999,Trump
20031,Coffey,County,3906,898,2903,4068,727,3050,0.057729429196742954,44.4,0.937,0.21100000000000002,Trump
20033,Comanche,County,928,143,767,867,102,715,0.034621962375213755,47,0.925,0.201,Trump
20035,Cowley,County,12710,4319,8081,12621,3551,8270,0.07791323030047898,38,0.8059999999999999,0.19399999999999998,Trump
20037,Crawford,County,14945,6826,7708,14891,5199,8624,0.17098830738337933,32.5,0.877,0.284,Trump
20039,Decatur,County,1532,266,1218,1452,178,1210,0.08933387998187425,52.1,0.9520000000000001,0.262,Trump
20041,Dickinson,County,8042,2020,5832,8210,1609,6029,0.06435640415225663,41.7,0.914,0.195,Trump
20043,Doniphan,County,3403,902,2414,3378,587,2606,0.1533771006566665,39.6,0.903,0.16899999999999998,Trump
20045,Douglas,County,48145,29267,17401,50087,31195,14688,-0.08310274694676395,29.1,0.7979999999999999,0.49700000000000005,Clinton
20047,Edwards,County,1385,298,1059,1319,212,1037,0.07601536006656395,45.4,0.777,0.182,Trump
20049,Elk,County,1369,281,1049,1259,160,1048,0.14432825801780147,50.8,0.9129999999999999,0.168,Trump
20051,Ellis,County,11714,3057,8399,11947,2742,8466,0.02308058302977467,32,0.905,0.341,Trump
20053,Ellsworth,County,2712,702,1930,2679,521,1969,0.08769782675479887,43.8,0.8640000000000001,0.19699999999999998,Trump
20055,Finney,County,9084,2682,6219,10159,3195,6350,-0.07880385490255792,30.5,0.435,0.185,Trump
20057,Ford,County,8362,2600,5602,7718,2149,5114,0.02516185989023878,31.1,0.41600000000000004,0.17800000000000002,Trump
20059,Franklin,County,10990,3694,6984,10965,2892,7185,0.09215541052741644,39.3,0.912,0.19899999999999998,Trump
20061,Geary,County,7845,3332,4372,7504,2722,4274,0.07425451274085731,26.2,0.5820000000000001,0.204,Trump
20063,Gove,County,1383,176,1168,1343,149,1140,0.02061895078468523,47.7,0.9309999999999999,0.22399999999999998,Trump
20065,Graham,County,1340,256,1056,1284,188,1025,0.05485423350537044,50.3,0.893,0.255,Trump
20067,Grant,County,2306,456,1811,2389,441,1804,-0.017065968371224427,32.6,0.528,0.152,Trump
20069,Gray,County,1958,324,1603,2066,263,1698,0.04136132747029331,35.8,0.847,0.192,Trump
20071,Greeley,County,670,113,543,650,83,534,0.05205510907003452,49,0.763,0.29600000000000004,Trump
20073,Greenwood,County,2123,478,1590,2840,485,2160,0.06600163865908593,48.6,0.924,0.177,Trump
20075,Hamilton,County,877,163,693,876,121,705,0.06233371341695171,32.8,0.629,0.163,Trump
20077,Harper,County,2389,550,1759,2578,393,1996,0.11573035970073597,43.2,0.905,0.19699999999999998,Trump
20079,Harvey,County,14294,5373,8588,14916,5068,8668,0.01643202212226158,38.7,0.8370000000000001,0.27699999999999997,Trump
20081,Haskell,County,1396,215,1159,1354,245,1040,-0.08906857745066088,36.2,0.6859999999999999,0.177,Trump
20083,Hodgeman,County,1060,179,868,1017,124,855,0.06878072763028509,48.9,0.899,0.257,Trump
20085,Jackson,County,5561,1901,3527,5818,1512,3939,0.12476020663723425,41.3,0.846,0.204,Trump
20087,Jefferson,County,8013,2977,4827,8337,2518,5213,0.09238293817885987,43.7,0.9420000000000001,0.20600000000000002,Trump
20089,Jewell,County,1497,229,1235,1494,180,1223,0.026115148637301355,51.2,0.956,0.153,Trump
20091,Johnson,County,274365,110526,158401,294208,129852,137490,-0.14853260649848057,37.1,0.809,0.536,Trump
20093,Kearny,County,1386,268,1097,1316,174,1075,0.08652635780295348,35.1,0.654,0.14300000000000002,Trump
20095,Kingman,County,3231,733,2397,3334,599,2530,0.06417333060778752,45.4,0.9420000000000001,0.235,Trump
20097,Kiowa,County,1144,163,976,1079,114,900,0.017787934956609686,40.8,0.898,0.273,Trump
20099,Labette,County,8037,3117,4742,8107,2291,5335,0.1732881101481447,40.9,0.8540000000000001,0.18,Trump
20101,Lane,County,928,172,739,871,106,718,0.09164926362880554,43,0.937,0.213,Trump
20103,Leavenworth,County,29085,11357,17059,30639,10209,17638,0.046422677121711886,37.3,0.7929999999999999,0.301,Trump
20105,Lincoln,County,1483,289,1165,1464,215,1179,0.06777540725674214,46.1,0.95,0.192,Trump
20107,Linn,County,4467,1170,3177,4454,736,3484,0.16767867821591237,43.4,0.941,0.16,Trump
20109,Logan,County,1350,197,1126,1357,149,1132,0.03624389311935372,41.3,0.909,0.183,Trump
20111,Lyon,County,11875,5111,6470,12472,4649,6552,0.03813967793119746,32.8,0.7190000000000001,0.267,Trump
20113,McPherson,County,12297,3449,8545,12742,3226,8549,0.0033422964744020955,41.8,0.9209999999999999,0.28300000000000003,Trump
20115,Marion,County,5409,1385,3889,5624,1204,4003,0.03475632783146576,45.1,0.9329999999999999,0.228,Trump
20117,Marshall,County,4773,1469,3195,4673,1072,3307,0.11666204646661404,45.2,0.951,0.179,Trump
20119,Meade,County,1709,258,1428,1732,210,1415,0.011116599121347881,39.6,0.8190000000000001,0.22,Trump
20121,Miami,County,14856,4712,9858,15022,3991,10003,0.0538209907465102,40.8,0.932,0.247,Trump
20123,Mitchell,County,2965,584,2327,2942,477,2308,0.03450739020730176,43.8,0.958,0.257,Trump
20125,Montgomery,County,12417,3501,8630,12004,2637,8679,0.09026948602163881,40,0.802,0.17600000000000002,Trump
20127,Morris,County,2562,718,1773,2624,601,1820,0.05277026094324172,47.7,0.9259999999999999,0.168,Trump
20129,Morton,County,1278,189,1072,1192,147,995,0.02048607828927329,41,0.735,0.14300000000000002,Trump
20131,Nemaha,County,5026,1000,3930,5122,725,4124,0.08063940216846632,41.2,0.958,0.218,Trump
20133,Neosho,County,6480,2050,4272,6314,1501,4431,0.12114691240707504,39.9,0.907,0.18899999999999997,Trump
20135,Ness,County,1444,218,1209,1454,162,1228,0.046861842581549795,46.8,0.879,0.201,Trump
20137,Norton,County,2325,398,1878,2234,281,1840,0.06129224786053267,43.7,0.897,0.138,Trump
20139,Osage,County,6906,2268,4427,7046,1753,4826,0.12350727530532674,42.7,0.9390000000000001,0.19899999999999998,Trump
20141,Osborne,County,1838,324,1479,1788,233,1460,0.057841175482542306,48.3,0.955,0.21,Trump
20143,Ottawa,County,2933,558,2295,2903,424,2283,0.04814563957315632,42.2,0.9440000000000001,0.215,Trump
20145,Pawnee,County,2608,718,1836,2661,579,1904,0.0692521262590981,43.7,0.848,0.22399999999999998,Trump
20147,Phillips,County,2565,382,2135,2664,300,2233,0.042169801380327665,44.9,0.9420000000000001,0.223,Trump
20149,Pottawatomie,County,9479,2335,6804,10693,2225,7612,0.03232429003036108,34.8,0.899,0.32,Trump
20151,Pratt,County,3801,980,2771,3842,771,2838,0.06680924949063377,38.8,0.8909999999999999,0.255,Trump
20153,Rawlins,County,1444,190,1223,1472,163,1220,0.0026966909550765195,50.3,0.925,0.239,Trump
20155,Reno,County,24422,8085,15718,24536,6837,15513,0.04105680423000241,40.1,0.851,0.192,Trump
20157,Republic,County,2686,477,2134,2529,375,2024,0.03513392082961986,50.9,0.9640000000000001,0.21,Trump
20159,Rice,County,3681,911,2676,3804,695,2837,0.08360221342952173,37.7,0.843,0.22399999999999998,Trump
20161,Riley,County,21101,8977,11507,21974,9341,10107,-0.08504015156151709,24.9,0.773,0.46,Trump
20163,Rooks,County,2460,361,2038,2419,275,2031,0.0442124844977263,43.7,0.9490000000000001,0.243,Trump
20165,Rush,County,1570,367,1166,1503,233,1197,0.13246670141669947,48.3,0.945,0.237,Trump
20167,Russell,County,3200,593,2553,3193,461,2574,0.04926010021922955,47.4,0.932,0.242,Trump
20169,Saline,County,21496,7040,13840,22064,6317,13828,0.024080858391314408,37.6,0.807,0.23800000000000002,Trump
20171,Scott,County,2052,277,1728,2202,236,1865,0.032667006602185134,41.5,0.8240000000000001,0.263,Trump
20173,Sedgwick,County,182895,71977,106506,191798,69627,104353,-0.007736314680818007,34.8,0.69,0.3,Trump
20175,Seward,County,5176,1490,3617,5038,1628,3159,-0.10704465229633453,29.2,0.324,0.11599999999999999,Trump
20177,Shawnee,County,76508,36975,37782,76766,33926,35934,0.015609496880495293,38.8,0.748,0.293,Trump
20179,Sheridan,County,1342,168,1154,1374,127,1197,0.04402388839356408,46.5,0.9420000000000001,0.22899999999999998,Trump
20181,Sherman,County,2623,577,1976,2612,347,2089,0.13356314940457803,38.1,0.85,0.19,Trump
20183,Smith,County,2023,358,1624,2042,297,1661,0.04216931342451147,51.2,0.972,0.22,Trump
20185,Stafford,County,1839,404,1385,1896,304,1490,0.09208533806898356,43,0.8390000000000001,0.217,Trump
20187,Stanton,County,759,143,605,637,115,492,-0.01685891748003554,39.2,0.622,0.248,Trump
20189,Stevens,County,2034,252,1749,1891,220,1599,-0.006744414233545326,34.9,0.626,0.165,Trump
20191,Sumner,County,9141,2658,6260,9722,2076,6984,0.11078560505406615,40.5,0.902,0.19399999999999998,Trump
20193,Thomas,County,3474,598,2788,3576,473,2908,0.050531175018256436,36.2,0.9159999999999999,0.284,Trump
20195,Trego,County,1579,291,1261,1482,198,1227,0.08001912756754259,50.4,0.961,0.258,Trump
20197,Wabaunsee,County,3267,918,2256,3380,776,2372,0.06263930319874378,43.1,0.9309999999999999,0.237,Trump
20199,Wallace,County,798,68,719,798,46,721,0.03007518796992481,42.5,0.9440000000000001,0.249,Trump
20201,Washington,County,2889,524,2316,2765,387,2194,0.03324238537772195,46.3,0.9440000000000001,0.184,Trump
